code,year,municipality,pop_1,pop,partpop06,partpop7_15,partpop80_,partforeign,costequalgrants,popchange_10y,pers_admin,pers_child,pers_school,pers_elder,pers_total,pers_social,pers_tech,expenditures_total,wage_admin,wage_child,wage_school,wage_elder,wage_total,wage_social,wage_tech,pers_officials,pers_assistants,pers_priv_school,pers_priv_elder,pers_priv_social,pers_priv_child,migrationgrant,migpop,summigpop,sumpop,migrationmean,exp_total,exp_admin,exp_child,exp_school,exp_elder,exp_social,exp_tech,expshare_total,expshare_admin,expshare_child,expshare_school,expshare_elder,expshare_social,expshare_tech,outmigration,forcing
1482,1996,Kungälv,35918,36251,10.6976356506348,11.7845029830933,3.37645864486694,3.25508260726929,-15.4399995803833,15.0885963439941,4.98203039169312,14.7436447143555,17.1799926757813,14.6312808990479,63.6759910583496,1.75400853157043,10.3917675018311,27386,16901.607421875,13630.77734375,17335.47265625,13688.80859375,15036.6640625,17237.98828125,13861.6494140625,1.02066149899313,0.786185209506009,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,172.361145019531,15.5741920471191,36.787769317627,53.7481002807617,35.6239624023438,5.24967050552368,25.9083251953125,0.629376828670502,0.0568691752851009,0.134330570697784,0.19626122713089,0.130080923438072,0.0191691759973764,0.0946042686700821,-15.0900001525879,-17.0900001525879
1488,1996,Trollhättan,52275,52482,10.0891733169556,10.5083646774292,4.39198207855225,7.92271661758423,-8.98999977111816,6.85376739501953,6.14278745651245,10.9573488235474,15.5820350646973,16.6772022247314,61.3736572265625,2.31477618217468,9.71370029449463,28618,16959.466796875,13449.333984375,17755.119140625,13588.9072265625,15124.115234375,16328.3701171875,13964.4638671875,1.02034983473995,0.961281964674278,0.28581228852272,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,166.12907409668,19.2028026580811,27.3403491973877,48.7488403320313,40.6053314208984,6.92802286148071,24.2177982330322,0.580505549907684,0.0671004354953766,0.0955355018377304,0.170343279838562,0.141887381672859,0.0242086201906204,0.084624357521534,-6.84999990463257,-8.85000038146973
1782,1996,Filipstad,13009,12713,8.48737525939941,9.53354835510254,6.74113130569458,3.66553926467896,6.40000009536743,-6.47735452651978,5.35436153411865,10.0169801712036,14.7250843048096,26.8462829589844,70.7318649291992,1.51419806480408,12.2677516937256,32159,15913.6484375,13489.603515625,17600.404296875,13465.3720703125,14629.26171875,16306.67578125,13774.9306640625,1.17989459608275,1.00291040667034,2.75308728218079,,,,4.25208854675293,5828032,200935472,8816381,22.7911510467529,191.460311889648,16.7381248474121,24.9939785003662,46.0678482055664,65.3648147583008,4.53192806243897,30.5854530334473,0.595355331897736,0.0520480275154114,0.077720008790493,0.14325025677681,0.203255116939545,0.0140922544524074,0.0951069742441177,6.48000001907349,4.48000001907349
128,1996,Salem,12747,12871,12.3067359924316,12.5398187637329,2.05889225006104,8.01025581359863,5.15999984741211,2.74867010116577,4.32833480834961,15.0959520339966,14.0172805786133,7.62899732589722,49.2590217590332,1.66498327255249,6.53406858444214,24598,18010.099609375,13892.3818359375,17575.302734375,14016.1748046875,15440.625,16966.76953125,14000.4599609375,1.24310465387305,0.654183825397351,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,133.336608886719,13.5306911468506,37.6668319702148,43.8534622192383,18.5749378204346,4.98322153091431,16.2904720306397,0.542062819004059,0.0550072826445103,0.153129652142525,0.178280606865883,0.075514018535614,0.0202586445957422,0.0662268176674843,-2.75,-4.75
2034,1996,Orsa,7409,7399,8.98770141601563,12.0016212463379,6.36572551727295,3.58156514167786,25.170000076294,0.406559139490128,5.44821929931641,10.8190298080444,13.9572906494141,21.8952198028564,64.8885726928711,1.01365053653717,11.7583456039429,31618,17424.130859375,13905.2734375,16897.294921875,13311.150390625,14709.8193359375,17035.8984375,14003.3291015625,1.68941748884984,0.912285443978916,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,175.643417358398,17.0315322875977,26.9952239990234,43.6657791137695,53.3100624084473,3.03381156921387,29.3154220581055,0.555517137050629,0.0538665689527988,0.0853792876005173,0.138104185461998,0.16860668361187,0.00959520414471626,0.0927175059914589,-0.409999996423721,-2.41000008583069
1495,1996,Skara,18727,18845,9.97081470489502,11.5839738845825,5.42849540710449,3.23162627220154,-1.30999994277954,4.4275918006897,5.66242790222168,11.0734939575195,16.5498867034912,22.9659652709961,68.8183670043945,1.3637570142746,11.2543439865112,31194,16622.822265625,13808.44921875,17749.576171875,13345.07421875,14840.74609375,15650.6484375,13624.666015625,1.09047492766893,0.938710533171441,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,186.28076171875,17.7011642456055,27.6301517486572,51.7767944335938,55.9170951843262,4.08166456222534,28.0588665008545,0.597168564796448,0.0567454136908054,0.0885752141475678,0.165983185172081,0.179255932569504,0.0130847748368979,0.0899495631456375,-4.42999982833862,-6.42999982833862
187,1996,Vaxholm,7999,8215,11.3937921524048,11.345100402832,3.03104066848755,4.71089458465576,-10.8299999237061,27.7183456420898,4.65368223190308,13.5552883148193,10.6646375656128,3.93913578987122,37.406665802002,1.00426054000854,3.59099197387695,26613,18966.4921875,14174.1259765625,17194.365234375,14305.7685546875,15808.0869140625,18503.453125,14656.2099609375,1.19902617453948,0.904443092775722,0.243457093834877,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,101.254104614258,14.5477504730225,33.8226280212402,33.3646240234375,9.59093189239502,3.00570750236511,8.95291328430176,0.38046857714653,0.0546640753746033,0.127090618014336,0.125369653105736,0.0360385216772556,0.0112941330298781,0.0336411260068417,-27.7199993133545,-29.7199993133545
1380,1996,Halmstad,83080,83488,8.99051380157471,10.4901304244995,5.00910329818726,5.00790548324585,-12.1800003051758,7.93675518035889,4.58528900146484,12.5384006500244,15.1775207519531,18.4111194610596,63.0595207214356,1.84697198867798,10.5181770324707,26469,16771.580078125,13519.798828125,17922.923828125,13442.1396484375,15001.9296875,15946.5732421875,14350.12109375,1.34546282151825,0.851020506440725,0.0838443860411644,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,170.692443847656,14.3339490890503,31.285327911377,47.4833068847656,44.8270378112793,5.52790546417236,26.2234878540039,0.644876837730408,0.0541537217795849,0.118196107447147,0.179392144083977,0.169356748461723,0.0208844523876905,0.0990724563598633,-7.94000005722046,-9.94000053405762
1882,1996,Askersund,12358,12230,8.93704032897949,11.5780868530273,5.85445594787598,2.59198689460754,0.779999971389771,5.2282018661499,4.7432541847229,10.9220504760742,12.4524192810059,24.2964134216309,63.3355369567871,1.13654947280884,9.76264667510986,29901,16165.431640625,13404.4248046875,17349.513671875,13449.6416015625,14497.142578125,15987.2294921875,13714.126953125,1.18560915780867,0.847914962376714,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,171.439575195313,14.8277587890625,27.2522754669189,38.9577484130859,59.1564407348633,3.40164232254028,24.3398303985596,0.573357343673706,0.0495895072817802,0.0911416858434677,0.130289122462273,0.197841018438339,0.0113763492554426,0.0814013928174973,-5.23000001907349,-7.23000001907349
2161,1996,Ljusdal,20979,20785,8.02020645141602,10.5556888580322,6.17272090911865,1.89559781551361,10.6000003814697,-1.59482157230377,5.76686334609985,9.83567142486572,15.8799848556519,29.2759609222412,74.5640487670899,1.61089277267456,12.1493158340454,32750,15916.703125,13234.0625,17017.080078125,12845.9638671875,14236.2265625,16813.021484375,13618.197265625,1.13062304546548,1.37406783749744,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,201.833450317383,18.0276355743408,24.5415840148926,49.6809883117676,71.2805480957031,4.82133102416992,30.2901744842529,0.61628532409668,0.0550462156534195,0.0749361366033554,0.151697680354118,0.217650532722473,0.0147216217592359,0.0924890860915184,1.5900000333786,-0.409999966621399
1783,1996,Hagfors,15554,15407,7.85357284545898,10.112286567688,6.06217956542969,2.84935426712036,1.44000005722046,-6.79530191421509,5.51697301864624,9.56745910644531,14.6266193389893,25.1757049560547,68.9558410644531,2.01466870307922,12.0438470840454,31280,16841.73046875,13491.904296875,17640.28125,13626.2197265625,14814.84765625,15188.892578125,13931.25,1.10339456091387,0.896994875865002,0,,,,4.57208871841431,7465920,200935472,8816381,22.7911510467529,186.652893066406,17.2464599609375,23.8723526000977,45.7597961425781,61.2973213195801,6.02981472015381,30.0272235870361,0.596716403961182,0.0551357418298721,0.0763182640075684,0.14629091322422,0.195963308215141,0.0192769020795822,0.0959949567914009,6.80000019073486,4.80000019073486
2506,1996,Arjeplog,3676,3697,8.11468696594238,11.0359754562378,5.95077085494995,2.27211236953735,79.6399993896484,-6.15266799926758,9.10738372802734,8.65566635131836,17.1814994812012,27.5339126586914,75.9171676635742,0.689748406410217,12.7589931488037,34678,17410.603515625,13284.3916015625,17481.015625,13748.5927734375,15030.1884765625,16592.158203125,13895.9091796875,2.97538544766027,2.70489586150933,0,,,,3.9220883846283,1525540,200935472,8816381,22.7911510467529,205.496124267578,28.4703464508057,21.597282409668,53.7528114318848,67.0390472412109,2.06438660621643,31.8101959228516,0.592583537101746,0.082099162042141,0.0622794926166534,0.155005514621735,0.193318665027618,0.005953015293926,0.0917301923036575,6.15000009536743,4.15000009536743
684,1996,Sävsjö,12002,11900,9.55462169647217,11.8823528289795,6.04201650619507,4.86554622650147,-7.98999977111816,3.16314244270325,3.99579834938049,8.82520961761475,14.3546228408813,21.131175994873,59.9975280761719,1.00006818771362,10.7110862731934,30021,17568.638671875,13273.8974609375,17780.47265625,13212.60546875,14680.361328125,16165.0087890625,13371.53125,1.47058823529412,0.614285714486066,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,162.404113769531,12.4911575317383,22.0203189849854,44.9088516235352,51.4497833251953,2.99315977096558,26.704439163208,0.540968358516693,0.041608065366745,0.0733497217297554,0.149591460824013,0.171379312872887,0.00997021980583668,0.0889525339007378,-3.16000008583069,-5.15999984741211
1761,1996,Hammarö,14296,14236,10.5858383178711,12.8125877380371,3.27339124679565,3.4068558216095,0.879999995231628,14.0486640930176,5.07445907592773,16.076847076416,16.7125587463379,19.4989986419678,69.3902130126953,1.40840113162994,10.6111268997192,33116,17538.328125,13977.21875,17833.095703125,13728.765625,15074.55078125,17714.96484375,13332.9677734375,1.26440011239112,0.646248946542585,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,187.828659057617,15.863130569458,40.1143226623535,52.2857208251953,47.4757881164551,4.21528244018555,26.4552268981934,0.567184031009674,0.0479017123579979,0.121132753789425,0.157886579632759,0.14336208999157,0.0127288391813636,0.0798865407705307,-14.0500001907349,-16.0499992370605
2132,1996,Nordanstig,11290,11084,9.04907989501953,11.1331653594971,5.54853820800781,2.0119092464447,11.0500001907349,-3.05684351921082,4.97311019897461,10.0924139022827,12.1355104446411,21.6348571777344,62.8774719238281,1.92168879508972,12.0867681503296,29573,16675.53515625,13590.3193359375,17238.6328125,13505.0107421875,14600.9287109375,16138.052734375,13662.126953125,1.17286178274991,0.883255144483731,0,,,,0.832088470458984,1196740,200935472,8816381,22.7911510467529,170.199661254883,15.5463056564331,25.1821994781494,37.9662933349609,52.6761360168457,5.75152969360352,30.1342334747315,0.575523853302002,0.052569255232811,0.0851526707410812,0.128381609916687,0.178122401237488,0.019448583945632,0.101897791028023,3.05999994277954,1.05999994277954
1447,1996,Gullspång,6602,6406,9.55354309082031,12.2073059082031,5.52606916427612,4.49578523635864,3.94000005722046,2.18232464790344,6.03281497955322,10.6410245895386,14.2750835418701,22.594612121582,65.9382171630859,1.70152974128723,10.69153881073,30824,17413.130859375,13622.7861328125,16371.10546875,13422.65234375,14544.470703125,16057.9580078125,13543.9248046875,1.24882922260381,0.96003747045938,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,178.484649658203,18.8590202331543,26.5510711669922,44.6600074768066,55.0129318237305,5.09260320663452,26.655704498291,0.57904440164566,0.0611829087138176,0.0861376598477364,0.144887119531631,0.178474336862564,0.0165215525776148,0.0864771082997322,-2.1800000667572,-4.18000030517578
1277,1996,Åstorp,13197,13257,10.0173492431641,12.182243347168,3.86965394020081,7.58844375610352,-9.53999996185303,4.42316818237305,4.50252676010132,9.97208976745605,14.1088523864746,11.3668899536133,50.0629959106445,1.38568305969238,8.73665523529053,25962,17596.396484375,13609.6337890625,17342.296875,13384.736328125,15063.3310546875,16666.10546875,13656.1826171875,1.41434713736139,0.650222524309299,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,135.512847900391,14.0752277374268,24.8819694519043,44.1399459838867,27.6758861541748,4.14728832244873,21.781867980957,0.52196615934372,0.0542147271335125,0.0958399549126625,0.170017510652542,0.106601521372795,0.0159744564443827,0.0838990360498428,-4.42000007629395,-6.42000007629395
2084,1996,Avesta,24276,24010,8.49229431152344,10.8579750061035,5.5685133934021,3.59850072860718,-4.65999984741211,-4.11186170578003,5.59766721725464,11.358510017395,16.7463550567627,22.7042903900147,66.1184158325195,1.36359858512878,8.34843444824219,33036,16710.4375,13474.009765625,17612.1640625,13491.70703125,14928.546875,16027.646484375,14058.1787109375,1.24947938359017,0.860474802016815,0,,,,1.88208854198456,5122236,200935472,8816381,22.7911510467529,178.972412109375,17.4987163543701,28.3413124084473,52.3914527893066,55.279972076416,4.08119010925293,20.8139724731445,0.541749656200409,0.0529686287045479,0.0857891738414764,0.158588975667954,0.167332515120506,0.0123537657782435,0.0630039125680924,4.1100001335144,2.1100001335144
2404,1996,Vindeln,6552,6451,8.68082523345947,11.3470773696899,5.70454168319702,1.55014729499817,30.4599990844727,-3.04823923110962,5.53557586669922,9.68377017974854,12.8984889984131,28.9040184020996,68.3935470581055,0.922337591648102,10.456561088562,33628,16547.796875,13113.853515625,18178.9765625,12998.40625,14388.6455078125,15380.2529296875,13511.072265625,1.24011781119206,1.0463494031933,0,,,,0.822088479995728,687960,200935472,8816381,22.7911510467529,185.130844116211,17.304615020752,24.1625671386719,40.3532905578613,70.3749542236328,2.76051568984985,26.0698680877686,0.550525903701782,0.0514589473605156,0.0718525275588036,0.119999080896378,0.209274873137474,0.00820897985249758,0.0775242894887924,3.04999995231628,1.04999995231628
1427,1996,Sotenäs,9800,9830,8.17904376983643,10.5595121383667,7.31434392929077,3.16378426551819,8.09000015258789,6.42919206619263,5.55137348175049,8.21261501312256,11.9745674133301,24.0598526000977,61.3290138244629,1.17497456073761,10.3407773971558,29304,17002.900390625,14164.6640625,17354.35546875,14217.1982421875,15161.154296875,16668.484375,14443.7841796875,1.14445574771109,0.873855547647874,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,166.008224487305,17.3539981842041,20.4917984008789,37.462776184082,58.5804710388184,3.51664710044861,25.7812023162842,0.566503643989563,0.0592205785214901,0.0699283331632614,0.127841845154762,0.199906051158905,0.0120005700737238,0.0879784375429153,-6.42999982833862,-8.43000030517578
139,1996,Upplands-Bro,19910,20025,11.1960048675537,12.2996253967285,1.83770287036896,10.4918851852417,5.09000015258789,1.30768835544586,6.46508455276489,16.0043506622314,18.6142330169678,8.41637134552002,58.3919219970703,2.54032444953918,6.3470048904419,29093,18265.208984375,14291.712890625,17306.453125,13818.5556640625,15773.1337890625,17006.23046875,14573.4794921875,1.0951310864995,0.724094881398252,0.349563032388687,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,158.057983398438,20.2103271484375,39.9334335327148,58.2351608276367,20.4920196533203,7.60307884216309,15.8240909576416,0.543285250663757,0.0694680064916611,0.137261316180229,0.20016898214817,0.0704362541437149,0.0261337049305439,0.0543914027512074,-1.30999994277954,-3.30999994277954
1278,1996,Båstad,14090,14098,8.54731178283691,10.5263156890869,6.47609615325928,3.29834032058716,-14.25,13.1454267501831,5.1584529876709,9.77514553070068,11.9009790420532,15.2163915634155,51.2205390930176,1.37537229061127,7.79345512390137,24700,16652.41015625,13407.2724609375,17529.359375,13216.384765625,14738.4609375,15997.6953125,13629.7138671875,1.09944673003263,0.535536956442114,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,138.646148681641,16.1257019042969,24.3905639648438,37.232551574707,37.0485801696777,4.11642837524414,19.4303226470947,0.561320424079895,0.0652862414717674,0.0987472236156464,0.150739073753357,0.149994254112244,0.0166657026857138,0.0786652714014053,-13.1499996185303,-15.1499996185303
581,1996,Norrköping,123240,123795,9.4777660369873,10.341290473938,4.78371477127075,7.61904811859131,2.60999989509583,4.04302215576172,4.99633884429932,12.1785516738892,13.0753488540649,12.839789390564,51.847339630127,2.23064351081848,6.63025760650635,31545,16608.39453125,13802.78125,17188.8828125,13734.591796875,15079.072265625,15972.017578125,14448.7314453125,0.7673977139626,0.710529504249302,0.298881202936173,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,140.342788696289,15.6189203262329,30.3874473571777,40.9066009521484,31.2620735168457,6.67621755599976,16.5302848815918,0.444897085428238,0.0495131425559521,0.0963304713368416,0.129676967859268,0.0991031005978584,0.0211641062051058,0.0524022355675697,-4.03999996185303,-6.03999996185303
1784,1996,Arvika,27010,26919,8.69645977020264,10.3867158889771,5.66885852813721,4.24607181549072,-7.76999998092651,1.48031258583069,5.26367473602295,10.1378173828125,15.4503974914551,24.2464561462402,66.2016372680664,1.30673551559448,9.78183364868164,28718,16217.48046875,13270.2880859375,17432.037109375,13624.8447265625,14762.7333984375,16162.912109375,13949.4619140625,0.835840855901036,0.675730894090091,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,179.197692871094,16.4546318054199,25.2954864501953,48.3370094299317,59.0348091125488,3.91100168228149,24.3876647949219,0.623990833759308,0.0572972744703293,0.08808234333992,0.168316066265106,0.205567270517349,0.0136186424642801,0.0849211812019348,-1.48000001907349,-3.48000001907349
2409,1996,Robertsfors,7815,7707,9.64058685302734,13.9094324111938,5.34578990936279,3.7628128528595,28.2600002288818,0.475700706243515,5.26923561096191,9.77075290679932,16.5820026397705,24.1871509552002,69.4978790283203,1.61800968647003,12.1086301803589,32027,16247.8662109375,13710.3681640625,17400.470703125,13501.505859375,14696.8720703125,15159.6953125,13427.837890625,1.16776956014013,0.973141300116777,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,188.120086669922,16.4720153808594,24.379602432251,51.8772659301758,58.8904113769531,4.84263181686401,30.1887397766113,0.587379693984985,0.0514316521584988,0.0761220306158066,0.161979779601097,0.183877393603325,0.0151204662397504,0.0942602828145027,-0.479999989271164,-2.48000001907349
2482,1996,Skellefteå,75822,75348,9.36720275878906,11.1668529510498,4.30535650253296,2.11551737785339,-1.35000002384186,2.00863718986511,5.37843227386475,12.9817161560059,17.7163848876953,23.2571926116943,75.4188232421875,2.24585890769959,13.8368530273438,31933,16039.890625,13743.6787109375,18035.896484375,13515.6064453125,14969.9765625,16248.2236328125,14017.01171875,0.648325105064385,0.96684716281576,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,204.147186279297,16.8133716583252,32.391471862793,55.4262161254883,56.6261672973633,6.72175645828247,34.4974746704102,0.639298498630524,0.0526520274579525,0.101435728371143,0.173570334911346,0.177328050136566,0.0210495609790087,0.108030796051025,-2.00999999046326,-4.01000022888184
781,1996,Ljungby,27642,27601,9.48516368865967,10.756856918335,4.9563422203064,4.03246259689331,-11.5900001525879,1.03070175647736,3.46835279464722,12.8387498855591,14.9566669464111,20.800817489624,63.9582786560059,1.04235351085663,10.8504457473755,25972,17298.599609375,13016.7021484375,17617.05078125,13389.0009765625,14593.1376953125,15876.25390625,13607.2353515625,1.34451650138402,0.565921526374836,0,,,,-0.22791151702404,0,200935472,8816381,22.7911510467529,173.125244140625,10.8423233032227,32.0347480773926,46.7923583984375,50.645435333252,3.11971807479858,27.0518856048584,0.666584193706513,0.041746199131012,0.123343400657177,0.180164635181427,0.195000141859055,0.0120118511840701,0.104157887399197,-1.02999997138977,-3.02999997138977
